Text,Label
ഇത്ര വലിപ്പമുള്ള അനാക്കോണ്ടയോ? ഭൂമി തുരന്നുവന്ന് അതിഭീമന്‍! വീഡിയോ കണ്ട് ഞെട്ടി ആളുകള്‍,0
"കൈകള്‍ പിന്നില്‍ കെട്ടി, വായ മൂടിക്കെട്ടി കപില്‍ ദേവ്, ഇതിഹാസ താരത്തെ തട്ടിക്കൊണ്ട് പോയോ? വീഡിയോ വൈറല്‍!",0
"കാല്‍ തല്ലിയൊടിച്ച് സൈഡാക്കി, കൊലപാതകം ചെയ്‌താല്‍ ഉത്തര്‍പ്രദേശില്‍ ശിക്ഷ ഇതാണ്? വീഡിയോ ശരിയോ",0
തെങ്ങോലകള്‍ക്കിടയിലെ മോദി ചാരുത; ചിത്രം യഥാര്‍ഥമോ വരച്ചതോ എന്ന് ഇനി സംശയം വേണ്ടാ!,0
ഇന്ത്യയിലെത്തിയ പാക് ടീമിനെ ആരാധകര്‍ വരവേറ്റത് 'പാകിസ്ഥാന്‍ മൂര്‍ദാബാദ്' വിളികളോടെ?,0
"ലോകകപ്പ് ടീമില്‍ നിന്ന് ഒഴിവാക്കിയതില്‍ കലിപ്പായി അക്‌സര്‍ പട്ടേല്‍, ഇന്‍സ്റ്റഗ്രാം സ്റ്റോറികള്‍!",0
"ആഢംബരത്തിന്‍റെ അവസാന വാക്ക്, കറന്‍സി നോട്ടുകള്‍ കൊണ്ട് അലങ്കരിച്ച് കല്യാണ വേദി; വീഡിയോ എവിടെ നിന്ന്?",0
"ആരും തെറ്റിദ്ധരിക്കല്ലേ; മുല്ലപ്പെരിയാര്‍ ഡാം തുറക്കുന്ന ആ വീഡിയോ പഴയത്, കണ്ടത് ലക്ഷക്കണക്കിന് പേര്‍!",1
കേരളത്തിലോ? റോഡിലെ പടുകുഴിയില്‍ ബൈക്ക് യാത്രികനും കുട്ടിയും മുങ്ങിത്താണു! സിസിടിവി വീഡിയോ,0
വൈറലായി രാഹുല്‍ ഗാന്ധിയുടെ ഫോട്ടോ; ഓസ്ട്രേലിയന്‍ ടൂറിസ്റ്റ് പകര്‍ത്തിയ ചിത്രത്തിന് പിന്നില്‍?,0
വിദേശത്തേയ്ക്ക് മലയാളി വിദ്യാര്‍ഥികള്‍ പോകുന്നതു സംബന്ധിച്ച് പഠിക്കാന്‍ മന്ത്രിമാരുടെ സംഘം സന്ദര്‍ശനം നടത്തും.,2
കേരളത്തിലെ സ്‌പൈഡര്‍മാന്‍'; ടാങ്കര്‍ ലോറിയുടെ പിന്നില്‍ ഒറ്റകൈയില്‍ തൂങ്ങി അഭ്യാസം!,0
"ആപ്പിളിനും വിലങ്ങിട്ട് ചൈന, ഐഫോണ്‍ രാജ്യത്ത് നിരോധിച്ചു?",0
കോവിഡ് വ്യാപനത്തിനിടെ ഉത്തർ പ്രദേശ് മുഖ്യമന്ത്രി യോഗി ആദിത്യനാഥും കേന്ദ്ര ആഭ്യന്തര മന്ത്രി അമിത് ഷായും ഹരിദ്വാർ കുംഭമേളയിൽ സ്നാനം നടത്തുന്ന കാഴ്ച്ച.,1
പുരുഷന്‍റെ 'മറ്റേണിറ്റി ഫോട്ടോഷൂട്ട്‌'; വൈറൽ ചിത്രത്തിന് പിന്നിലെ കഥ നിങ്ങളറിഞ്ഞതല്ല,0
"തെരുവിലെ വെള്ളക്കെട്ടിലിരുന്ന് ഭക്ഷണം കഴിക്കുന്ന കുടുംബം; കണ്ണുനനച്ച് ചിത്രം, ഉത്തരവാദി കെജ്‌രിവാളോ?",0
കങ്കണക്കെതിരായ പരാമർശം: അമിതാഭിനെയും ജയയെയും ബഹിഷ്കരിക്കാൻ മുകേഷ് ഖന്ന ആവശ്യപ്പെട്ടോ?,0
ഇന്ത്യയിൽ വീണ്ടും നിപ്പ പടരുന്നതായി വ്യാജ പ്രചാരണം,0
മോദി കൊച്ചി സന്ദർശനത്തിനിടെ ഏപ്രിൽ 25ന് ആദിശങ്കര ജയന്തിയോടനുബന്ധിച്ച് കാലടി ആദിശങ്കര ജൻമഭൂമി സന്ദശിച്ചു,1
"പ്രായപരിധിയില്ല, എഴുത്ത് പരീക്ഷയില്ല, 8ലക്ഷം പേര്‍ക്ക് കേന്ദ്ര സര്‍ക്കാര്‍ ജോലി'; സത്യമെന്ത്?",0
"കൊച്ചി മെട്രോയിൽ 819 കോടിയുടെ കേന്ദ്രവിഹിതം, സംസ്ഥാന സർക്കാരിൻ്റെ വിഹിതം പൂജ്യം",2
പാക് പേസര്‍ മുഹമ്മദ് ഇര്‍ഫാന്‍ കാര്‍ അപകടത്തില്‍ മരിച്ചതായി വ്യാജ പ്രചാരണം,0
ഫാര്‍മസിസ്റ്റുകള്‍ക്കും ക്ലിനിക്ക് ആരംഭിക്കാന്‍ അനുമതിയെന്ന വാര്‍ത്തയും വസ്‌തുതയും,0
കൊച്ചി മെട്രോ പദ്ധതിക്കെതിരെ സിപിഐഎം സംഘടിപ്പിച്ച പ്രതിഷേധ മാർച്ചിൽ പങ്കെടുക്കുന്ന മന്ത്രി പി രാജീവിന്റെ ചിത്രം.,1
കൊച്ചിൻ പോർട്ടിൽ ഇന്ന് സംഭവിച്ച അപകടം,0
സ്വപ്ന സുരേഷ് ഒളിവിൽ കഴിഞ്ഞത് കൊച്ചിയിലെ സിപിഎം നേതാക്കളിടെ ഒത്താശയോടെ… എന്ന വാർത്തയുടെ സ്ക്രീൻഷോട്ട്,0
കര്‍ഷക സമരത്തിനിടെ കണ്ണിന് പരിക്കേറ്റത് മുന്‍ സൈനിക ഉദ്യോഗസ്ഥനോ? സത്യമറിയാം,0
"തുവാല, തോര്‍ത്ത്, ഷോള്‍ എന്നിവ മാസ്കായി ഉപയോഗിച്ചാല്‍ 5000 രുപ പിഴ; പ്രചാരണം സത്യമോ?",0
കേരളത്തില്‍ വെള്ളക്കെട്ടുള്ള റോഡില്‍ രൂപപ്പെട്ട ഗര്‍ത്തത്തില്‍ ബൈക്ക് യാത്രികര്‍ തലകുത്തനെ വീഴുന്ന ദൃശ്യങ്ങള്‍,0
പഴയകാല ബോളിവുഡ് നായിക വഹീദ റഹ്മാന്‍ 85 മത്തെ വയസ്സിലും മനോഹരമായി നൃത്തം ചെയ്യുന്ന ദൃശ്യങ്ങള്‍,0
"കുട്ടിയെ അനുഗ്രഹിക്കുന്ന 170 വയസുള്ള സന്യാസി !; വൈറലായി വീഡിയോ, സത്യം ഇതാണ്...",0
പ്രതിപക്ഷ നേതാവ് വി.ഡി.സതീശന്‍ സഹകരണ ബാങ്ക് ക്രമക്കേട് വിവാദത്തില്‍ നടത്തിയ പരാമര്‍ശം,0
ലഡാക്കില്‍ ഇന്ത്യന്‍ വ്യോമസേന ഹെലികോപ്റ്റര്‍ തകര്‍ന്നുവീണു എന്ന പാകിസ്ഥാനിലെ പ്രചാരണം വ്യാജം,0
തവനൂര്‍ എംഎല്‍എ കെ.ടി.ജലീല്‍ തന്‍റെ പ്രദേശീക ഫണ്ട് വിനിയോഗിച്ച് നിര്‍മ്മിച്ച ബസ് കാത്തിരുപ്പ് കേന്ദ്രം,0
ബലാല്‍സംഗത്തിന് ഇരയായ അഞ്ചുവയസ്സുകാരിയുമായി പിതാവിന്‍റെ പ്രതിഷേധം,0
കാനഡ’ക്കെതിരെ ‘കാനറ’ബാങ്കിന് മുന്നില്‍ പ്രതിഷേധിക്കുന്ന ബി‌ജെ‌പി പ്രവര്‍ത്തകര്‍,0
കമ്മ്യൂണിസ്റ്റ് പാർട്ടി അംഗങ്ങളെയും അവരുടെ കുടുംബങ്ങളെയും അമേരിക്കയിലേക്ക് പ്രവേശിക്കുന്നതിൽ നിന്നും പൂർണ്ണമായും വിലക്കാൻ ഒരുങ്ങി അമേരിക്കൻ ഭരണകൂടം,0
പ്രശസ്ത ഗായിക എസ്. ജാനകി വിടവാങ്ങി,0
ബിബിസിയുടെ മുന്‍ ഡല്‍ഹി ബ്യൂറോ ചീഫ് ആയിരുന്ന മാര്‍ക്ക് ടുള്ളി പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയെയും അദ്ദേഹത്തിന്‍റെ ഭരണത്തെയും പുകഴ്ത്തി എഴുതിയ ലേഖനം,0
സേവാഭാരതിയുടെ അയ്യപ്പസേവാ കേന്ദ്രത്തിന്‍റെ ഉദ്ഘാടനം മന്ത്രി വി എന്‍ വാസവന്‍ നിര്‍വഹിച്ചു,0
ഈജിപ്തിലെ കൈറോ മ്യുസീയത്തില്‍ പ്രദര്‍ശിപ്പിക്കുന്ന ഫറോവയുടെ മമ്മിയുടെ ദൃശ്യങ്ങള്‍ എന്ന തരത്തില്‍ ഒരു വീഡിയോ,0
ആദിത്യനാഥിന്‍റെ അരികിലുള്ള താലത്തില്‍ പോസ്റ്റിലെ ചിത്രത്തിലെ പോലെ വേവിച്ച മാംസം,0
കൈലാസം വിമാനത്തിൽ നിന്നൊരു സുന്ദര കാഴ്ച,0
ഗുജറാത്തില്‍ നിന്നുള്ള പ്രളയ ദുരിതത്തിന്‍റെ ചിത്രങ്ങള്‍,0
ഹിമാചല്‍ പ്രദേശില്‍ സ്ഫോടന വസ്തുകള്‍ ഭക്ഷിച്ച് അപകടപ്പെട്ട പശുവിന്‍റെ ചിത്രങ്ങള്‍.,0
പാർട്ടി സംസ്ഥാന സെക്രട്ടറി കോടിയേരി ബാലകൃഷ്ണന്‍റെ അനുശോചന യാത്രയിൽ അനുഗമിക്കുന്ന ഭഗവത് സിംഗിന്‍റെ ചിത്രം,0
നടി ഷകീല അന്തരിച്ചു.,0
കാശ്മീര്‍ പാകിസ്ഥാനിന് വിട്ടു കൊടക്കണം എന്ന് പ്രശാന്ത്‌ ഭുഷന്‍ പറഞ്ഞപ്പോള്‍ അദേഹത്തിനെതിരെയുണ്ടായ ആക്രമണത്തിന്‍റെ ദൃശ്യങ്ങള്‍.,0
